"法人番号","商号または名称","商号または名称（カナ）","商号または名称（英字）","登記記録の閉鎖等年月日","登記記録の閉鎖等の事由","登記住所","郵便番号","都道府県","都道府県コード","市区町村（郡）","市区町村コード","番地以下","組織種別","処理区分","訂正区分","状態","代表者名称","資本金","従業員数","企業規模詳細(男性)","企業規模詳細(女性)","事業概要","WebサイトURL","創業年","事業種目","設立年月日","全省庁統一資格-資格等級","全省庁統一資格-営業品目","更新年月日","キー情報","データ品質","データ品質-代表者名称","データ品質-資本金","データ品質-従業員数","データ品質-企業規模詳細(男性)","データ品質-企業規模詳細(女性)","データ品質-事業概要","データ品質-WebサイトURL","データ品質-創業年","データ品質-事業種目","データ品質-設立年月日","データ品質-全省庁統一資格-資格等級","データ品質-全省庁統一資格-営業品目","出典元","出典元-代表者名称","出典元-資本金","出典元-従業員数","出典元-企業規模詳細(男性)","出典元-企業規模詳細(女性)","出典元-事業概要","出典元-WebサイトURL","出典元-創業年","出典元-事業種目","出典元-設立年月日","出典元-全省庁統一資格-資格等級","出典元-全省庁統一資格-営業品目","データ取込頻度","データ取込頻度-代表者名称","データ取込頻度-資本金","データ取込頻度-従業員数","データ取込頻度-企業規模詳細(男性)","データ取込頻度-企業規模詳細(女性)","データ取込頻度-事業概要","データ取込頻度-WebサイトURL","データ取込頻度-創業年","データ取込頻度-事業種目","データ取込頻度-設立年月日","データ取込頻度-全省庁統一資格-資格等級","データ取込頻度-全省庁統一資格-営業品目","最終取得日","最終取得日-代表者名称","最終取得日-資本金","最終取得日-従業員数","最終取得日-企業規模詳細(男性)","最終取得日-企業規模詳細(女性)","最終取得日-事業概要","最終取得日-WebサイトURL","最終取得日-創業年","最終取得日-事業種目","最終取得日-設立年月日","最終取得日-全省庁統一資格-資格等級","最終取得日-全省庁統一資格-営業品目","最終更新日","最終更新日-代表者名称","最終更新日-資本金","最終更新日-従業員数","最終更新日-企業規模詳細(男性)","最終更新日-企業規模詳細(女性)","最終更新日-事業概要","最終更新日-WebサイトURL","最終更新日-創業年","最終更新日-事業種目","最終更新日-設立年月日","最終更新日-全省庁統一資格-資格等級","最終更新日-全省庁統一資格-営業品目"
"7440002000724","有限会社大谷内設備","","","","","北海道函館市桔梗町３７２番地の３４０","0410801","北海道","01","函館市","202","桔梗町３７２番地の３４０","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002000724","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002001012","有限会社菅野設備","カンノセツビ","","","","北海道北斗市東浜２丁目１１番２５号","0490122","北海道","01","北斗市","236","東浜２丁目１１番２５号","302","12","0","","","","","","","","","","","","","","2019-11-07","7440002001012","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002001185","有限会社菊池設備","","","","","北海道函館市山の手３丁目５３番７号","0410836","北海道","01","函館市","202","山の手３丁目５３番７号","302","12","0","","","","","","","","","","","","","","2017-07-28","7440002001185","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002001383","有限会社工藤設備","クドウセツビ","","","","北海道函館市栄町１６番２３号","0400041","北海道","01","函館市","202","栄町１６番２３号","302","01","1","","","","","","","","","","","","","","2021-10-22","7440002001383","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002001929","有限会社三洋設備","","","","","北海道函館市富岡町３丁目３４番５１号","0410811","北海道","01","函館市","202","富岡町３丁目３４番５１号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002001929","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002002811","有限会社土屋電工","","","","","北海道函館市本通４丁目２９番４号","0410851","北海道","01","函館市","202","本通４丁目２９番４号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002002811","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002003017","有限会社東和電気工事","トウワデンキコウジ","","","","北海道北斗市七重浜８丁目２４番２９号","0490111","北海道","01","北斗市","236","七重浜８丁目２４番２９号","302","01","1","","","","","","","","","","","","","","2021-05-06","7440002003017","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002003446","有限会社函館電機設備工業","","","","","北海道函館市美原２丁目２１番１号","0410806","北海道","01","函館市","202","美原２丁目２１番１号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002003446","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002003826","有限会社藤岡設備","","","","","北海道函館市桔梗町５９番地の１５４","0410801","北海道","01","函館市","202","桔梗町５９番地の１５４","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002003826","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002004254","有限会社松井空調設備","","","","","北海道函館市日吉町３丁目３番１８号","0410841","北海道","01","函館市","202","日吉町３丁目３番１８号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002004254","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002004436","有限会社マルカワ古川電気商会","","","","","北海道函館市古川町３０番地の２","0410262","北海道","01","函館市","202","古川町３０番地の２","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002004436","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002005013","有限会社山下電気工事","","","","","北海道函館市北美原３丁目２番７号","0410807","北海道","01","函館市","202","北美原３丁目２番７号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002005013","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002005129","有限会社友護通信","","","","","北海道函館市本通１丁目４８番２号","0410851","北海道","01","函館市","202","本通１丁目４８番２号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002005129","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002005161","有限会社陽光電設","ヨウコウデンセツ","","","","北海道函館市湯浜町５番６号","0420933","北海道","01","函館市","202","湯浜町５番６号","302","01","1","","","","","","","","","","","","","","2023-11-27","7440002005161","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002005789","有限会社函館換気設備工業","ハコダテカンキセツビコウギョウ","","","","北海道函館市志海苔町３９１番地３","0420923","北海道","01","函館市","202","志海苔町３９１番地３","302","12","1","","","","","","","","","","","","","","2018-12-05","7440002005789","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002007463","有限会社小川電気","","","","","北海道函館市船見町６番３４号","0400055","北海道","01","函館市","202","船見町６番３４号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002007463","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002007505","有限会社秋山電気工業所","","","","","北海道亀田郡七飯町字大川３８７番地","0411122","北海道","01","亀田郡七飯町","337","字大川３８７番地","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002007505","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002007785","有限会社松田電設","","","","","北海道亀田郡七飯町本町３丁目１８番３４号","0411111","北海道","01","亀田郡七飯町","337","本町３丁目１８番３４号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002007785","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002008370","有限会社阿部設備設計事務所","","","","","北海道函館市青柳町２８番３号","0400044","北海道","01","函館市","202","青柳町２８番３号","302","01","0","","","","","","","","","","","","","","2015-10-30","7440002008370","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
"7440002008858","有限会社三幸電気工業所","サンコウデンキコウギョウショ","","","","北海道久遠郡せたな町北檜山区豊岡１１８番地の１５","0494514","北海道","01","久遠郡せたな町","371","北檜山区豊岡１１８番地の１５","302","01","1","","","","","","","","","","","","","","2020-01-16","7440002008858","政府連携データ","","","","","","","","","","","","","法人番号公表サイト","","","","","","","","","","","","","日次","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","","","2025-12-05","","","","","","","","","","","",""
